Fecha,Date,Day Week,Day Month,Week of Month,Week of Year,Week of Year ISO,Week ID ISO,Month of Year,Month name,Quarter No,Quarter,Year,Year-Month,Year-Week,Year-Month ISO,Year-Week ISO,Year_ISO
2023-12-25,12-25-2023,01,25,04,53,52,521,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-26,12-26-2023,02,26,04,53,52,521,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-27,12-27-2023,03,27,04,53,52,522,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-28,12-28-2023,04,28,04,53,52,522,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-29,12-29-2023,05,29,05,53,52,522,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-30,12-30-2023,06,30,05,53,52,522,12,December,04,Q04,2023,202312,202353,202312,202352,2023
2023-12-31,12-31-2023,07,31,05,54,52,522,12,December,04,Q04,2023,202312,202354,202312,202352,2023
2024-01-01,01-01-2024,01,01,01,01,01,522,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-02,01-02-2024,02,02,01,01,01,522,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-03,01-03-2024,03,03,01,01,01,523,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-04,01-04-2024,04,04,01,01,01,523,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-05,01-05-2024,05,05,01,01,01,523,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-06,01-06-2024,06,06,01,01,01,523,01,January,01,Q01,2024,202401,202401,202401,202401,2024
2024-01-07,01-07-2024,07,07,01,02,01,523,01,January,01,Q01,2024,202401,202402,202401,202401,2024
2024-01-08,01-08-2024,01,08,02,02,02,523,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-09,01-09-2024,02,09,02,02,02,523,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-10,01-10-2024,03,10,02,02,02,524,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-11,01-11-2024,04,11,02,02,02,524,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-12,01-12-2024,05,12,02,02,02,524,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-13,01-13-2024,06,13,02,02,02,524,01,January,01,Q01,2024,202401,202402,202401,202402,2024
2024-01-14,01-14-2024,07,14,02,03,02,524,01,January,01,Q01,2024,202401,202403,202401,202402,2024
2024-01-15,01-15-2024,01,15,03,03,03,524,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-16,01-16-2024,02,16,03,03,03,524,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-17,01-17-2024,03,17,03,03,03,525,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-18,01-18-2024,04,18,03,03,03,525,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-19,01-19-2024,05,19,03,03,03,525,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-20,01-20-2024,06,20,03,03,03,525,01,January,01,Q01,2024,202401,202403,202401,202403,2024
2024-01-21,01-21-2024,07,21,03,04,03,525,01,January,01,Q01,2024,202401,202404,202401,202403,2024
2024-01-22,01-22-2024,01,22,04,04,04,525,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-23,01-23-2024,02,23,04,04,04,525,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-24,01-24-2024,03,24,04,04,04,526,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-25,01-25-2024,04,25,04,04,04,526,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-26,01-26-2024,05,26,04,04,04,526,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-27,01-27-2024,06,27,04,04,04,526,01,January,01,Q01,2024,202401,202404,202401,202404,2024
2024-01-28,01-28-2024,07,28,04,05,04,526,01,January,01,Q01,2024,202401,202405,202401,202404,2024
2024-01-29,01-29-2024,01,29,05,05,05,526,01,January,01,Q01,2024,202401,202405,202401,202405,2024
2024-01-30,01-30-2024,02,30,05,05,05,526,01,January,01,Q01,2024,202401,202405,202401,202405,2024
2024-01-31,01-31-2024,03,31,05,05,05,527,01,January,01,Q01,2024,202401,202405,202401,202405,2024
2024-02-01,02-01-2024,04,01,01,05,05,527,02,February,01,Q01,2024,202402,202405,202402,202405,2024
2024-02-02,02-02-2024,05,02,01,05,05,527,02,February,01,Q01,2024,202402,202405,202402,202405,2024
2024-02-03,02-03-2024,06,03,01,05,05,527,02,February,01,Q01,2024,202402,202405,202402,202405,2024
2024-02-04,02-04-2024,07,04,01,06,05,527,02,February,01,Q01,2024,202402,202406,202402,202405,2024
2024-02-05,02-05-2024,01,05,01,06,06,527,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-06,02-06-2024,02,06,01,06,06,527,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-07,02-07-2024,03,07,01,06,06,528,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-08,02-08-2024,04,08,02,06,06,528,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-09,02-09-2024,05,09,02,06,06,528,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-10,02-10-2024,06,10,02,06,06,528,02,February,01,Q01,2024,202402,202406,202402,202406,2024
2024-02-11,02-11-2024,07,11,02,07,06,528,02,February,01,Q01,2024,202402,202407,202402,202406,2024
2024-02-12,02-12-2024,01,12,02,07,07,528,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-13,02-13-2024,02,13,02,07,07,528,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-14,02-14-2024,03,14,02,07,07,529,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-15,02-15-2024,04,15,03,07,07,529,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-16,02-16-2024,05,16,03,07,07,529,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-17,02-17-2024,06,17,03,07,07,529,02,February,01,Q01,2024,202402,202407,202402,202407,2024
2024-02-18,02-18-2024,07,18,03,08,07,529,02,February,01,Q01,2024,202402,202408,202402,202407,2024
2024-02-19,02-19-2024,01,19,03,08,08,529,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-20,02-20-2024,02,20,03,08,08,529,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-21,02-21-2024,03,21,03,08,08,530,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-22,02-22-2024,04,22,04,08,08,530,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-23,02-23-2024,05,23,04,08,08,530,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-24,02-24-2024,06,24,04,08,08,530,02,February,01,Q01,2024,202402,202408,202402,202408,2024
2024-02-25,02-25-2024,07,25,04,09,08,530,02,February,01,Q01,2024,202402,202409,202402,202408,2024
2024-02-26,02-26-2024,01,26,04,09,09,530,02,February,01,Q01,2024,202402,202409,202402,202409,2024
2024-02-27,02-27-2024,02,27,04,09,09,530,02,February,01,Q01,2024,202402,202409,202402,202409,2024
2024-02-28,02-28-2024,03,28,04,09,09,531,02,February,01,Q01,2024,202402,202409,202402,202409,2024
2024-02-29,02-29-2024,04,29,05,09,09,531,02,February,01,Q01,2024,202402,202409,202402,202409,2024
2024-03-01,03-01-2024,05,01,01,09,09,531,03,March,01,Q01,2024,202403,202409,202403,202409,2024
2024-03-02,03-02-2024,06,02,01,09,09,531,03,March,01,Q01,2024,202403,202409,202403,202409,2024
2024-03-03,03-03-2024,07,03,01,10,09,531,03,March,01,Q01,2024,202403,202410,202403,202409,2024
2024-03-04,03-04-2024,01,04,01,10,10,531,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-05,03-05-2024,02,05,01,10,10,531,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-06,03-06-2024,03,06,01,10,10,532,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-07,03-07-2024,04,07,01,10,10,532,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-08,03-08-2024,05,08,02,10,10,532,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-09,03-09-2024,06,09,02,10,10,532,03,March,01,Q01,2024,202403,202410,202403,202410,2024
2024-03-10,03-10-2024,07,10,02,11,10,532,03,March,01,Q01,2024,202403,202411,202403,202410,2024
2024-03-11,03-11-2024,01,11,02,11,11,532,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-12,03-12-2024,02,12,02,11,11,532,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-13,03-13-2024,03,13,02,11,11,533,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-14,03-14-2024,04,14,02,11,11,533,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-15,03-15-2024,05,15,03,11,11,533,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-16,03-16-2024,06,16,03,11,11,533,03,March,01,Q01,2024,202403,202411,202403,202411,2024
2024-03-17,03-17-2024,07,17,03,12,11,533,03,March,01,Q01,2024,202403,202412,202403,202411,2024
2024-03-18,03-18-2024,01,18,03,12,12,533,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-19,03-19-2024,02,19,03,12,12,533,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-20,03-20-2024,03,20,03,12,12,534,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-21,03-21-2024,04,21,03,12,12,534,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-22,03-22-2024,05,22,04,12,12,534,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-23,03-23-2024,06,23,04,12,12,534,03,March,01,Q01,2024,202403,202412,202403,202412,2024
2024-03-24,03-24-2024,07,24,04,13,12,534,03,March,01,Q01,2024,202403,202413,202403,202412,2024
2024-03-25,03-25-2024,01,25,04,13,13,534,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-26,03-26-2024,02,26,04,13,13,534,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-27,03-27-2024,03,27,04,13,13,535,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-28,03-28-2024,04,28,04,13,13,535,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-29,03-29-2024,05,29,05,13,13,535,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-30,03-30-2024,06,30,05,13,13,535,03,March,01,Q01,2024,202403,202413,202403,202413,2024
2024-03-31,03-31-2024,07,31,05,14,13,535,03,March,01,Q01,2024,202403,202414,202403,202413,2024
2024-04-01,04-01-2024,01,01,01,14,14,535,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-02,04-02-2024,02,02,01,14,14,535,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-03,04-03-2024,03,03,01,14,14,536,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-04,04-04-2024,04,04,01,14,14,536,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-05,04-05-2024,05,05,01,14,14,536,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-06,04-06-2024,06,06,01,14,14,536,04,April,02,Q02,2024,202404,202414,202404,202414,2024
2024-04-07,04-07-2024,07,07,01,15,14,536,04,April,02,Q02,2024,202404,202415,202404,202414,2024
2024-04-08,04-08-2024,01,08,02,15,15,536,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-09,04-09-2024,02,09,02,15,15,536,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-10,04-10-2024,03,10,02,15,15,537,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-11,04-11-2024,04,11,02,15,15,537,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-12,04-12-2024,05,12,02,15,15,537,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-13,04-13-2024,06,13,02,15,15,537,04,April,02,Q02,2024,202404,202415,202404,202415,2024
2024-04-14,04-14-2024,07,14,02,16,15,537,04,April,02,Q02,2024,202404,202416,202404,202415,2024
2024-04-15,04-15-2024,01,15,03,16,16,537,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-16,04-16-2024,02,16,03,16,16,537,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-17,04-17-2024,03,17,03,16,16,538,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-18,04-18-2024,04,18,03,16,16,538,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-19,04-19-2024,05,19,03,16,16,538,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-20,04-20-2024,06,20,03,16,16,538,04,April,02,Q02,2024,202404,202416,202404,202416,2024
2024-04-21,04-21-2024,07,21,03,17,16,538,04,April,02,Q02,2024,202404,202417,202404,202416,2024
2024-04-22,04-22-2024,01,22,04,17,17,538,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-23,04-23-2024,02,23,04,17,17,538,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-24,04-24-2024,03,24,04,17,17,539,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-25,04-25-2024,04,25,04,17,17,539,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-26,04-26-2024,05,26,04,17,17,539,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-27,04-27-2024,06,27,04,17,17,539,04,April,02,Q02,2024,202404,202417,202404,202417,2024
2024-04-28,04-28-2024,07,28,04,18,17,539,04,April,02,Q02,2024,202404,202418,202404,202417,2024
2024-04-29,04-29-2024,01,29,05,18,18,539,04,April,02,Q02,2024,202404,202418,202404,202418,2024
2024-04-30,04-30-2024,02,30,05,18,18,539,04,April,02,Q02,2024,202404,202418,202404,202418,2024
2024-05-01,05-01-2024,03,01,01,18,18,540,05,May,02,Q02,2024,202405,202418,202405,202418,2024
2024-05-02,05-02-2024,04,02,01,18,18,540,05,May,02,Q02,2024,202405,202418,202405,202418,2024
2024-05-03,05-03-2024,05,03,01,18,18,540,05,May,02,Q02,2024,202405,202418,202405,202418,2024
2024-05-04,05-04-2024,06,04,01,18,18,540,05,May,02,Q02,2024,202405,202418,202405,202418,2024
2024-05-05,05-05-2024,07,05,01,19,18,540,05,May,02,Q02,2024,202405,202419,202405,202418,2024
2024-05-06,05-06-2024,01,06,01,19,19,540,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-07,05-07-2024,02,07,01,19,19,540,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-08,05-08-2024,03,08,02,19,19,541,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-09,05-09-2024,04,09,02,19,19,541,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-10,05-10-2024,05,10,02,19,19,541,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-11,05-11-2024,06,11,02,19,19,541,05,May,02,Q02,2024,202405,202419,202405,202419,2024
2024-05-12,05-12-2024,07,12,02,20,19,541,05,May,02,Q02,2024,202405,202420,202405,202419,2024
2024-05-13,05-13-2024,01,13,02,20,20,541,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-14,05-14-2024,02,14,02,20,20,541,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-15,05-15-2024,03,15,03,20,20,542,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-16,05-16-2024,04,16,03,20,20,542,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-17,05-17-2024,05,17,03,20,20,542,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-18,05-18-2024,06,18,03,20,20,542,05,May,02,Q02,2024,202405,202420,202405,202420,2024
2024-05-19,05-19-2024,07,19,03,21,20,542,05,May,02,Q02,2024,202405,202421,202405,202420,2024
2024-05-20,05-20-2024,01,20,03,21,21,542,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-21,05-21-2024,02,21,03,21,21,542,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-22,05-22-2024,03,22,04,21,21,543,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-23,05-23-2024,04,23,04,21,21,543,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-24,05-24-2024,05,24,04,21,21,543,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-25,05-25-2024,06,25,04,21,21,543,05,May,02,Q02,2024,202405,202421,202405,202421,2024
2024-05-26,05-26-2024,07,26,04,22,21,543,05,May,02,Q02,2024,202405,202422,202405,202421,2024
2024-05-27,05-27-2024,01,27,04,22,22,543,05,May,02,Q02,2024,202405,202422,202405,202422,2024
2024-05-28,05-28-2024,02,28,04,22,22,543,05,May,02,Q02,2024,202405,202422,202405,202422,2024
2024-05-29,05-29-2024,03,29,05,22,22,544,05,May,02,Q02,2024,202405,202422,202405,202422,2024
2024-05-30,05-30-2024,04,30,05,22,22,544,05,May,02,Q02,2024,202405,202422,202405,202422,2024
2024-05-31,05-31-2024,05,31,05,22,22,544,05,May,02,Q02,2024,202405,202422,202405,202422,2024
2024-06-01,06-01-2024,06,01,01,22,22,544,06,June,02,Q02,2024,202406,202422,202406,202422,2024
2024-06-02,06-02-2024,07,02,01,23,22,544,06,June,02,Q02,2024,202406,202423,202406,202422,2024
2024-06-03,06-03-2024,01,03,01,23,23,544,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-04,06-04-2024,02,04,01,23,23,544,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-05,06-05-2024,03,05,01,23,23,545,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-06,06-06-2024,04,06,01,23,23,545,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-07,06-07-2024,05,07,01,23,23,545,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-08,06-08-2024,06,08,02,23,23,545,06,June,02,Q02,2024,202406,202423,202406,202423,2024
2024-06-09,06-09-2024,07,09,02,24,23,545,06,June,02,Q02,2024,202406,202424,202406,202423,2024
2024-06-10,06-10-2024,01,10,02,24,24,545,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-11,06-11-2024,02,11,02,24,24,545,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-12,06-12-2024,03,12,02,24,24,546,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-13,06-13-2024,04,13,02,24,24,546,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-14,06-14-2024,05,14,02,24,24,546,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-15,06-15-2024,06,15,03,24,24,546,06,June,02,Q02,2024,202406,202424,202406,202424,2024
2024-06-16,06-16-2024,07,16,03,25,24,546,06,June,02,Q02,2024,202406,202425,202406,202424,2024
2024-06-17,06-17-2024,01,17,03,25,25,546,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-18,06-18-2024,02,18,03,25,25,546,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-19,06-19-2024,03,19,03,25,25,547,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-20,06-20-2024,04,20,03,25,25,547,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-21,06-21-2024,05,21,03,25,25,547,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-22,06-22-2024,06,22,04,25,25,547,06,June,02,Q02,2024,202406,202425,202406,202425,2024
2024-06-23,06-23-2024,07,23,04,26,25,547,06,June,02,Q02,2024,202406,202426,202406,202425,2024
2024-06-24,06-24-2024,01,24,04,26,26,547,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-25,06-25-2024,02,25,04,26,26,547,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-26,06-26-2024,03,26,04,26,26,548,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-27,06-27-2024,04,27,04,26,26,548,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-28,06-28-2024,05,28,04,26,26,548,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-29,06-29-2024,06,29,05,26,26,548,06,June,02,Q02,2024,202406,202426,202406,202426,2024
2024-06-30,06-30-2024,07,30,05,27,26,548,06,June,02,Q02,2024,202406,202427,202406,202426,2024
2024-07-01,07-01-2024,01,01,01,27,27,548,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-02,07-02-2024,02,02,01,27,27,548,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-03,07-03-2024,03,03,01,27,27,549,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-04,07-04-2024,04,04,01,27,27,549,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-05,07-05-2024,05,05,01,27,27,549,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-06,07-06-2024,06,06,01,27,27,549,07,July,03,Q03,2024,202407,202427,202407,202427,2024
2024-07-07,07-07-2024,07,07,01,28,27,549,07,July,03,Q03,2024,202407,202428,202407,202427,2024
2024-07-08,07-08-2024,01,08,02,28,28,549,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-09,07-09-2024,02,09,02,28,28,549,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-10,07-10-2024,03,10,02,28,28,550,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-11,07-11-2024,04,11,02,28,28,550,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-12,07-12-2024,05,12,02,28,28,550,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-13,07-13-2024,06,13,02,28,28,550,07,July,03,Q03,2024,202407,202428,202407,202428,2024
2024-07-14,07-14-2024,07,14,02,29,28,550,07,July,03,Q03,2024,202407,202429,202407,202428,2024
2024-07-15,07-15-2024,01,15,03,29,29,550,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-16,07-16-2024,02,16,03,29,29,550,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-17,07-17-2024,03,17,03,29,29,551,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-18,07-18-2024,04,18,03,29,29,551,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-19,07-19-2024,05,19,03,29,29,551,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-20,07-20-2024,06,20,03,29,29,551,07,July,03,Q03,2024,202407,202429,202407,202429,2024
2024-07-21,07-21-2024,07,21,03,30,29,551,07,July,03,Q03,2024,202407,202430,202407,202429,2024
2024-07-22,07-22-2024,01,22,04,30,30,551,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-23,07-23-2024,02,23,04,30,30,551,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-24,07-24-2024,03,24,04,30,30,552,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-25,07-25-2024,04,25,04,30,30,552,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-26,07-26-2024,05,26,04,30,30,552,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-27,07-27-2024,06,27,04,30,30,552,07,July,03,Q03,2024,202407,202430,202407,202430,2024
2024-07-28,07-28-2024,07,28,04,31,30,552,07,July,03,Q03,2024,202407,202431,202407,202430,2024
2024-07-29,07-29-2024,01,29,05,31,31,552,07,July,03,Q03,2024,202407,202431,202407,202431,2024
2024-07-30,07-30-2024,02,30,05,31,31,552,07,July,03,Q03,2024,202407,202431,202407,202431,2024
2024-07-31,07-31-2024,03,31,05,31,31,553,07,July,03,Q03,2024,202407,202431,202407,202431,2024
2024-08-01,08-01-2024,04,01,01,31,31,553,08,August,03,Q03,2024,202408,202431,202408,202431,2024
2024-08-02,08-02-2024,05,02,01,31,31,553,08,August,03,Q03,2024,202408,202431,202408,202431,2024
2024-08-03,08-03-2024,06,03,01,31,31,553,08,August,03,Q03,2024,202408,202431,202408,202431,2024
2024-08-04,08-04-2024,07,04,01,32,31,553,08,August,03,Q03,2024,202408,202432,202408,202431,2024
2024-08-05,08-05-2024,01,05,01,32,32,553,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-06,08-06-2024,02,06,01,32,32,553,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-07,08-07-2024,03,07,01,32,32,554,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-08,08-08-2024,04,08,02,32,32,554,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-09,08-09-2024,05,09,02,32,32,554,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-10,08-10-2024,06,10,02,32,32,554,08,August,03,Q03,2024,202408,202432,202408,202432,2024
2024-08-11,08-11-2024,07,11,02,33,32,554,08,August,03,Q03,2024,202408,202433,202408,202432,2024
2024-08-12,08-12-2024,01,12,02,33,33,554,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-13,08-13-2024,02,13,02,33,33,554,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-14,08-14-2024,03,14,02,33,33,555,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-15,08-15-2024,04,15,03,33,33,555,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-16,08-16-2024,05,16,03,33,33,555,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-17,08-17-2024,06,17,03,33,33,555,08,August,03,Q03,2024,202408,202433,202408,202433,2024
2024-08-18,08-18-2024,07,18,03,34,33,555,08,August,03,Q03,2024,202408,202434,202408,202433,2024
2024-08-19,08-19-2024,01,19,03,34,34,555,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-20,08-20-2024,02,20,03,34,34,555,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-21,08-21-2024,03,21,03,34,34,556,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-22,08-22-2024,04,22,04,34,34,556,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-23,08-23-2024,05,23,04,34,34,556,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-24,08-24-2024,06,24,04,34,34,556,08,August,03,Q03,2024,202408,202434,202408,202434,2024
2024-08-25,08-25-2024,07,25,04,35,34,556,08,August,03,Q03,2024,202408,202435,202408,202434,2024
2024-08-26,08-26-2024,01,26,04,35,35,556,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-08-27,08-27-2024,02,27,04,35,35,556,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-08-28,08-28-2024,03,28,04,35,35,557,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-08-29,08-29-2024,04,29,05,35,35,557,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-08-30,08-30-2024,05,30,05,35,35,557,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-08-31,08-31-2024,06,31,05,35,35,557,08,August,03,Q03,2024,202408,202435,202408,202435,2024
2024-09-01,09-01-2024,07,01,01,36,35,557,09,September,03,Q03,2024,202409,202436,202409,202435,2024
2024-09-02,09-02-2024,01,02,01,36,36,557,09,September,03,Q03,2024,202409,202436,202409,202436,2024
2024-09-03,09-03-2024,02,03,01,36,36,557,09,September,03,Q03,2024,202409,202436,202409,202436,2024
2024-09-04,09-04-2024,03,04,01,36,36,558,09,September,03,Q03,2024,202409,202436,202409,202436,2024
2024-09-05,09-05-2024,04,05,01,36,36,558,09,September,03,Q03,2024,202409,202436,202409,202436,2024
2024-09-06,09-06-2024,05,06,01,36,36,558,09,September,03,Q03,2024,202409,202436,202409,202436,2024
